ID,Plataforma,fecha,Usuario_ID_Anonimizado,texto_original,texto_modelo,texto_agresivo,clase,label,subclase,Grupos_Afectados,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,n_chars,n_palabras,n_emojis,n_menciones,n_hashtags,n_jerga
1532,Facebook,2026-07-26,USER_1532,Decile a la mujer del mahe todo esos culeros estan casado y con hijos hacele mierda la vida y después lo vas a topar a la procu y vas a HR también a ponerle el dedo NO SEAS PENDEJA POR ESO LAS PREÑAN Y LAS DEJAN CON EL VERGO DE BICHOS,Decile a la mujer del mahe todo esos culeros estan casado y con hijos hacele mierda la vida y después lo vas a topar a la procu y vas a HR también a ponerle el dedo NO SEAS PENDEJA POR ESO LAS PREÑAN Y LAS DEJAN CON EL VERGO DE BICHOS,decile a la mujer del mahe todo esos culeros estan casado y con hijos hacele mierda la vida y despues lo vas a topar a la procu y vas a hr tambien a ponerle el dedo no seas pendeja por eso las prenan y las dejan con el vergo de bichos,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,234,51,0,0,0,4
1533,Facebook,2026-07-26,USER_1533,Leyendo la misoginia que hay aquí la neta aflige saber de que gente tan pendeja ande libre y tengan capacidad de ir votar o cosas así...,Leyendo la misoginia que hay aquí la neta aflige saber de que gente tan pendeja ande libre y tengan capacidad de ir votar o cosas así...,leyendo la misoginia que hay aqui la neta aflige saber de que gente tan pendeja ande libre y tengan capacidad de ir votar o cosas asi,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,SÍ,136,26,0,0,0,1
1534,Facebook,2026-07-26,USER_1534,Jaja bicha puta jajajaj,Jaja bicha puta jajajaj,jaja bicha puta jajajaj,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,NO,23,4,0,0,0,1
1535,Facebook,2026-07-26,USER_1535,Haganle huevos ya estan grandes como para hacer pendejadas por calientes y no pensar las consecuencias 🤷🏻‍♂️,Haganle huevos ya estan grandes como para hacer pendejadas por calientes y no pensar las consecuencias :persona_encogida_de_hombros: :signo_masculino:,haganle huevos ya estan grandes como para hacer pendejadas por calientes y no pensar las consecuencias,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,108,17,1,0,0,0
1536,Facebook,2026-07-26,USER_1536,"Buenas noches, no soy mucho de hacer este tipo de publicaciones. Pero si un supervisor de mi trabajo me dejó embarazada y no se quiere hacer cargo de la criatura, estoy en todo mi derecho en ir a toparlo a la procuraduría? No lo he hecho porque me ha amenazado con despedirme","Buenas noches, no soy mucho de hacer este tipo de publicaciones. Pero si un supervisor de mi trabajo me dejó embarazada y no se quiere hacer cargo de la criatura, estoy en todo mi derecho en ir a toparlo a la procuraduría? No lo he hecho porque me ha amenazado con despedirme",buenas noches no soy mucho de hacer este tipo de publicaciones pero si un supervisor de mi trabajo me dejo embarazada y no se quiere hacer cargo de la criatura estoy en todo mi derecho en ir a toparlo a la procuraduria no lo he hecho porque me ha amenazado con despedirme,No Tóxico,0,,Persona Individual,NO,NO,NO,275,52,0,0,0,2
1537,Facebook,2026-07-26,USER_1537,"Juela, que clase de hombre amenaza y no se hace responsable de un hijo. Topalo al HDP y no solo en la procu sino también en la fiscalía y en el ministerio de trabajo y que no te de lastima quitarle TODO. Si buscas abogado tengo un chero que se especializa en ese tipo de dsvrg","Juela, que clase de hombre amenaza y no se hace responsable de un hijo. Topalo al HDP y no solo en la procu sino también en la fiscalía y en el ministerio de trabajo y que no te de lastima quitarle TODO. Si buscas abogado tengo un chero que se especializa en ese tipo de dsvrg",juela que clase de hombre amenaza y no se hace responsable de un hijo topalo al hdp y no solo en la procu sino tambien en la fiscalia y en el ministerio de trabajo y que no te de lastima quitarle todo si buscas abogado tengo un chero que se especializa en ese tipo de dsvrg,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,276,56,0,0,0,1
1538,Facebook,2026-07-26,USER_1538,Solo mierd@$ hablan. Se estan quedando locos de tanto tenqui for colin,Solo mierd@$ hablan. Se estan quedando locos de tanto tenqui for colin,solo mierd hablan se estan quedando locos de tanto tenqui for colin,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,70,12,0,0,0,1
1539,Facebook,2026-07-26,USER_1539,Hay que aplicarsela de la misma manera a ver si le parece a este hijo de puta 😡😡maldito injemdro,Hay que aplicarsela de la misma manera a ver si le parece a este hijo de puta :cara_cabreada: :cara_cabreada: maldito injemdro,hay que aplicarsela de la misma manera a ver si le parece a este hijo de puta maldito injemdro,Amenazas/Violencia,3,Deseo de Dano,Persona Individual,NO,NO,NO,96,19,2,0,0,2
1540,Facebook,2026-07-26,USER_1540,"Y que color era el perrito xq al fondo veo algo negro, no se si será ese oh el que esta enfrente. Una vez vi algo asi, y yo seguí al carro y le di una putiada al del otro vehículo qué hasta ya se estaba bajando para darnos verga, sas y que ne bajo yo primero a bajarla del carro nombre salio huyendo😁","Y que color era el perrito xq al fondo veo algo negro, no se si será ese oh el que esta enfrente. Una vez vi algo asi, y yo seguí al carro y le di una putiada al del otro vehículo qué hasta ya se estaba bajando para darnos verga, sas y que ne bajo yo primero a bajarla del carro nombre salio huyendo :cara_radiante_con_ojos_sonrientes:",y que color era el perrito xq al fondo veo algo negro no se si sera ese oh el que esta enfrente una vez vi algo asi y yo segui al carro y le di una putiada al del otro vehiculo que hasta ya se estaba bajando para darnos verga sas y que ne bajo yo primero a bajarla del carro nombre salio huyendo,Amenazas/Violencia,3,Celebracion de Violencia,Persona Individual,NO,NO,NO,300,64,1,0,0,3
1541,Facebook,2026-07-26,USER_1541,Son de esos Hijos de Puta que se Creen La Gran cosa pero tienen El cerebro lleno De Mierda. hijos de Puta lo único que se merecen es la 💀,Son de esos Hijos de Puta que se Creen La Gran cosa pero tienen El cerebro lleno De Mierda. hijos de Puta lo único que se merecen es la :calavera:,son de esos hijos de puta que se creen la gran cosa pero tienen el cerebro lleno de mierda hijos de puta lo unico que se merecen es la,Amenazas/Violencia,3,Deseo de Dano,Persona Individual,NO,NO,NO,137,30,1,0,0,2
1542,Facebook,2026-07-26,USER_1542,Q hdp 😡 mínimo 10 años por ser una 💩💩💩,Q hdp :cara_cabreada: mínimo 10 años por ser una :caca_con_ojos: :caca_con_ojos: :caca_con_ojos:,q hdp minimo anos por ser una,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,38,10,4,0,0,1
1543,Facebook,2026-07-26,USER_1543,Ya basta de tanto hijo de puta,Ya basta de tanto hijo de puta,ya basta de tanto hijo de puta,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,30,7,0,0,0,1
1544,Facebook,2026-07-26,USER_1544,Hijo de la. Verga maldito de mierda ojalá así muera el por mierda basura,Hijo de la. Verga maldito de mierda ojalá así muera el por mierda basura,hijo de la verga maldito de mierda ojala asi muera el por mierda basura,Amenazas/Violencia,3,Deseo de Dano,Persona Individual,NO,NO,NO,72,14,0,0,0,5
1545,X,2026-05-24,USER_1545,¿Interpelar al Ministro @merino_monroy ? Y ¿Ustedes cuándo han ayudado a la gente? ¿Cuándo han rescatado personas en medio de una tormenta? ¿Cuándo aportaron algo para reducir la violencia? Diputados de escobas calendarios y bolígrafos. ¡Les queda poco!,¿Interpelar al Ministro @usuario ? Y ¿Ustedes cuándo han ayudado a la gente? ¿Cuándo han rescatado personas en medio de una tormenta? ¿Cuándo aportaron algo para reducir la violencia? Diputados de escobas calendarios y bolígrafos. ¡Les queda poco!,interpelar al ministro usuario y ustedes cuando han ayudado a la gente cuando han rescatado personas en medio de una tormenta cuando aportaron algo para reducir la violencia diputados de escobas calendarios y boligrafos les queda poco,Lenguaje Ofensivo,1,Critica Institucional,Funcionarios Públicos,SÍ,SÍ,SÍ,253,38,0,1,0,1
1547,X,2026-05-24,USER_1547,Dónde estabas maseta??.apareciste niñaaa!!,Dónde estabas maseta??.apareciste niñaaa!!,donde estabas maseta apareciste ninaaa,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,SÍ,42,4,0,0,0,0
1548,X,2026-05-24,USER_1548,El carga bultos mejor pagado del gobierno a hablado,El carga bultos mejor pagado del gobierno a hablado,el carga bultos mejor pagado del gobierno a hablado,Lenguaje Ofensivo,1,Crítica Fuerte,Funcionarios Públicos,SÍ,SÍ,SÍ,51,9,0,0,0,0
1549,X,2026-05-24,USER_1549,Mi pelo tiene brilla más que tu futuro. 😘,Mi pelo tiene brilla más que tu futuro. :cara_lanzando_un_beso:,mi pelo tiene brilla mas que tu futuro,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,NO,41,9,1,0,0,0
1550,X,2026-05-24,USER_1550,Es que hasta para ser zorr@ hay que tener clase y talento.,Es que hasta para ser zorr@ hay que tener clase y talento.,es que hasta para ser zorr hay que tener clase y talento,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,SÍ,NO,58,12,0,0,0,1
1551,X,2026-05-24,USER_1551,Convierte en monstruo por un subnormal de las redes sociales.,Convierte en monstruo por un subnormal de las redes sociales.,convierte en monstruo por un subnormal de las redes sociales,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,61,10,0,0,0,1
1552,X,2026-05-24,USER_1552,Nunca faltan los bruticos que creen que si no te gusta algo de IPhone es porque no puedes pagarlo. La lógica se la metieron por el c*lo.,Nunca faltan los bruticos que creen que si no te gusta algo de IPhone es porque no puedes pagarlo. La lógica se la metieron por el c*lo.,nunca faltan los bruticos que creen que si no te gusta algo de iphone es porque no puedes pagarlo la logica se la metieron por el c lo,Lenguaje Ofensivo,1,Insulto Directo,,SÍ,NO,NO,136,27,0,0,0,2
1553,X,2026-05-24,USER_1553,"Fiallos fue funado en cuarentena por clasista, no me sorprende que se burle de las masas populares esa basura de persona.","Fiallos fue funado en cuarentena por clasista, no me sorprende que se burle de las masas populares esa basura de persona.",fiallos fue funado en cuarentena por clasista no me sorprende que se burle de las masas populares esa basura de persona,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,121,21,0,0,0,1
1554,X,2026-05-24,USER_1554,"La gente mayoría de gente amargada, mal educada y pesada, es la gente que es fea física y estéticamente y que tiene miles de complejos. Proyectan sus inseguridades en los demás y tienen pésimo carácter, cuando deberían de ser buena onda, por lo menos. Cancélenme pero es cierto.","La gente mayoría de gente amargada, mal educada y pesada, es la gente que es fea física y estéticamente y que tiene miles de complejos. Proyectan sus inseguridades en los demás y tienen pésimo carácter, cuando deberían de ser buena onda, por lo menos. Cancélenme pero es cierto.",la gente mayoria de gente amargada mal educada y pesada es la gente que es fea fisica y esteticamente y que tiene miles de complejos proyectan sus inseguridades en los demas y tienen pesimo caracter cuando deberian de ser buena onda por lo menos cancelenme pero es cierto,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,NO,278,48,0,0,0,0
1555,X,2026-05-24,USER_1555,"Después de ver la serie donde exponen a Marcial Maciel, voy a decir lo siguiente: Qué asco la Iglesia Católica. No la religión, sino la institución como tal.","Después de ver la serie donde exponen a Marcial Maciel, voy a decir lo siguiente: Qué asco la Iglesia Católica. No la religión, sino la institución como tal.",despues de ver la serie donde exponen a marcial maciel voy a decir lo siguiente que asco la iglesia catolica no la religion sino la institucion como tal,Lenguaje Ofensivo,1,Crítica Fuerte,Institución Religiosa,NO,NO,NO,157,28,0,0,0,0
1556,X,2026-05-24,USER_1556,"La gente que más vive rogando por amor y buscando pareja, es la que se va a morir sola JAJAJAJA sorry tenía que decirlo.","La gente que más vive rogando por amor y buscando pareja, es la que se va a morir sola JAJAJAJA sorry tenía que decirlo.",la gente que mas vive rogando por amor y buscando pareja es la que se va a morir sola jajajaja sorry tenia que decirlo,Lenguaje Ofensivo,1,Tono Agresivo,,SÍ,SÍ,NO,120,24,0,0,0,1
1557,X,2026-05-24,USER_1557,"Estos corruptos, ladrones, incapaces, populistas, pandilleros, coyotes y traficantes, no respetan ni a su mamá... y no estoy hablando de los diputados.","Estos corruptos, ladrones, incapaces, populistas, pandilleros, coyotes y traficantes, no respetan ni a su mamá... y no estoy hablando de los diputados.",estos corruptos ladrones incapaces populistas pandilleros coyotes y traficantes no respetan ni a su mama y no estoy hablando de los diputados,Lenguaje Ofensivo,1,Insulto Directo,,SÍ,SÍ,SÍ,151,22,0,0,0,2
1558,X,2026-05-24,USER_1558,Maje si ustedes hacen esas acciones porque son miles mensuales los que se les paga. Mira mi cholero no les queda bien estar defendiendo lo indefendible,Maje si ustedes hacen esas acciones porque son miles mensuales los que se les paga. Mira mi cholero no les queda bien estar defendiendo lo indefendible,maje si ustedes hacen esas acciones porque son miles mensuales los que se les paga mira mi cholero no les queda bien estar defendiendo lo indefendible,Lenguaje Ofensivo,1,Tono Agresivo,Persona Individual,NO,NO,SÍ,151,26,0,0,0,3
1559,X,2026-05-24,USER_1559,Si una señal de que Estados Unidos nos va a poner sanciones...gran pendejo!,Si una señal de que Estados Unidos nos va a poner sanciones...gran pendejo!,si una senal de que estados unidos nos va a poner sanciones gran pendejo,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,75,13,0,0,0,1
1560,X,2026-05-24,USER_1560,Ojalá pudieras ocultar tu tremenda ignorancia,Ojalá pudieras ocultar tu tremenda ignorancia,ojala pudieras ocultar tu tremenda ignorancia,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,45,6,0,0,0,0
1561,X,2026-05-24,USER_1561,Ojalá pudieras ocultar tus sinvergüenzadas.,Ojalá pudieras ocultar tus sinvergüenzadas.,ojala pudieras ocultar tus sinverguenzadas,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,43,5,0,0,0,0
1562,X,2026-05-24,USER_1562,"Puuu jajaja hablando de ignorancia la que juraba ganar un curul, mejor devolve los salarios que cobraste por no trabajar","Puuu jajaja hablando de ignorancia la que juraba ganar un curul, mejor devolve los salarios que cobraste por no trabajar",puuu jajaja hablando de ignorancia la que juraba ganar un curul mejor devolve los salarios que cobraste por no trabajar,Lenguaje Ofensivo,1,Tono Agresivo,Persona Individual,SÍ,SÍ,SÍ,120,20,0,0,0,0
1563,X,2026-05-24,USER_1563,tenia que ser este perro de @paololuers ahora ustedes entienden como se han manejado las elecciones a lo largo de estos 50 años,tenia que ser este perro de @usuario ahora ustedes entienden como se han manejado las elecciones a lo largo de estos 50 años,tenia que ser este perro de usuario ahora ustedes entienden como se han manejado las elecciones a lo largo de estos anos,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,127,23,0,1,0,1
1564,X,2026-05-24,USER_1564,"Vamos a retwetear esto vale la pena, un idiota mas preso de sus propias palabras @FCDenni","Vamos a retwetear esto vale la pena, un idiota mas preso de sus propias palabras @usuario",vamos a retwetear esto vale la pena un idiota mas preso de sus propias palabras usuario,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,SÍ,89,16,0,1,0,1
1565,X,2026-05-24,USER_1565,Es lo que digo los tatas son los ultimos en darse cuenta en las mierdas que andan los hijos,Es lo que digo los tatas son los ultimos en darse cuenta en las mierdas que andan los hijos,es lo que digo los tatas son los ultimos en darse cuenta en las mierdas que andan los hijos,Lenguaje Ofensivo,1,Palabras Obscenas,,NO,NO,NO,91,19,0,0,0,0
1566,X,2026-05-24,USER_1566,Puta si es que si son pendejos estos terengos primero sale san vergas @GersonmSV con esto. Despues @balam_acab con una foto del 2013 en tiempos del fmln,Puta si es que si son pendejos estos terengos primero sale san vergas @usuario con esto. Despues @usuario con una foto del 2013 en tiempos del fmln,puta si es que si son pendejos estos terengos primero sale san vergas usuario con esto despues usuario con una foto del en tiempos del fmln,Lenguaje Ofensivo,1,Insulto Directo,,SÍ,NO,SÍ,152,27,0,2,0,4
1567,X,2026-05-24,USER_1567,Jueputa hasta aqui sono el vergaso doña @LaRodriguezCJ,Jueputa hasta aqui sono el vergaso doña @usuario,jueputa hasta aqui sono el vergaso dona usuario,Lenguaje Ofensivo,1,Palabras Obscenas,Persona Individual,SÍ,NO,SÍ,54,8,0,1,0,1
1568,X,2026-05-24,USER_1568,"Que putas hacen esos niños caminando bajo el sol expuestos al covid que putas tienen en la cabeza los tatas Que putas les pasa @FMLNoficial, @ARENAfraccion, @FGR_SV","Que putas hacen esos niños caminando bajo el sol expuestos al covid que putas tienen en la cabeza los tatas Que putas les pasa @usuario, @usuario, @usuario",que putas hacen esos ninos caminando bajo el sol expuestos al covid que putas tienen en la cabeza los tatas que putas les pasa usuario usuario usuario,Lenguaje Ofensivo,1,Tono Agresivo,Grupos Políticos,NO,NO,SÍ,164,27,0,3,0,1
1569,X,2026-05-24,USER_1569,997 de mis seguidores siguen a esta porquería 👉🏼 @ElMundoSV No sigan medios vendidos!!!!,997 de mis seguidores siguen a esta porquería :dorso_de_mano_con_índice_a_la_derecha: @usuario No sigan medios vendidos!!!!,de mis seguidores siguen a esta porqueria usuario no sigan medios vendidos,Lenguaje Ofensivo,1,Insulto Directo,Medios de Comunicación,NO,NO,SÍ,88,14,1,1,0,0
1570,X,2026-05-24,USER_1570,"El ""trompa torcida"" metiendo mano en #LaSelecta 🤡🦭","El ""trompa torcida"" metiendo mano en #LaSelecta :cara_de_payaso: :foca:",el trompa torcida metiendo mano en laselecta,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,SÍ,SÍ,50,8,2,0,1,0
1571,X,2026-05-24,USER_1571,Imagínate lo que contesta el hijo de la gran puta que pusiste como diputado...🤬,Imagínate lo que contesta el hijo de la gran puta que pusiste como diputado... :cara_con_símbolos_en_la_boca:,imaginate lo que contesta el hijo de la gran puta que pusiste como diputado,Lenguaje Ofensivo,1,Insulto Directo,Funcionarios Públicos,NO,NO,SÍ,79,14,1,0,0,1
1572,X,2026-05-24,USER_1572,"Qué respuesta más imbécil.. bueno, de donde viene, no se puede esperar mucho.. 😅😅","Qué respuesta más imbécil.. bueno, de donde viene, no se puede esperar mucho.. :cara_sonriendo_con_sudor_frío: :cara_sonriendo_con_sudor_frío:",que respuesta mas imbecil bueno de donde viene no se puede esperar mucho,Lenguaje Ofensivo,1,Tono Agresivo,Persona Individual,SÍ,SÍ,SÍ,81,14,2,0,0,1
1573,X,2026-05-24,USER_1573,Que respuesta más mierda de este pendejo cholco.,Que respuesta más mierda de este pendejo cholco.,que respuesta mas mierda de este pendejo cholco,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,48,8,0,0,0,3
1574,X,2026-05-24,USER_1574,"Poco a poco éstos hijosdelagranputa se estan cagando en todo y en todos, pero en su cerebro mierda lo mas fácil es echarle la culpa a los cadáveres quienes en vida fueron arena y el frente","Poco a poco éstos hijosdelagranputa se estan cagando en todo y en todos, pero en su cerebro mierda lo mas fácil es echarle la culpa a los cadáveres quienes en vida fueron arena y el frente",poco a poco estos hijosdelagranputa se estan cagando en todo y en todos pero en su cerebro mierda lo mas facil es echarle la culpa a los cadaveres quienes en vida fueron arena y el frente,Lenguaje Ofensivo,1,Insulto Directo,Grupos Políticos,NO,NO,SÍ,188,36,0,0,0,1
1575,X,2026-05-24,USER_1575,Las ratas 🐀 son las primeras que salen huyendo cuando se hunde la balsa 😂😂😂,Las ratas :rata: son las primeras que salen huyendo cuando se hunde la balsa :cara_llorando_de_risa: :cara_llorando_de_risa: :cara_llorando_de_risa:,las ratas son las primeras que salen huyendo cuando se hunde la balsa,Lenguaje Ofensivo,1,Insulto Directo,Grupos Políticos,SÍ,SÍ,SÍ,75,15,4,0,0,0
1576,X,2026-05-24,USER_1576,Si la coloccha hubiera decidido chuparle los huevos a drogokele adonde cree uated q estaría mínimo fuera diputada ...piense ?,Si la coloccha hubiera decidido chuparle los huevos a drogokele adonde cree uated q estaría mínimo fuera diputada ...piense ?,si la coloccha hubiera decidido chuparle los huevos a drogokele adonde cree uated q estaria minimo fuera diputada piense,Lenguaje Ofensivo,1,Palabras Obscenas,Persona Individual,SÍ,SÍ,SÍ,125,20,0,0,0,0
1577,X,2026-05-24,USER_1577,Ella está en El Salvador y tú ? Ah huyendo como los otros cobardes no sos ni más ni menos que los otros ladrones basuras 🖕🖕,Ella está en El Salvador y tú ? Ah huyendo como los otros cobardes no sos ni más ni menos que los otros ladrones basuras :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba:,ella esta en el salvador y tu ah huyendo como los otros cobardes no sos ni mas ni menos que los otros ladrones basuras,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,123,26,2,0,0,1
1578,X,2026-05-24,USER_1578,El parásito más grande de la política 👎👎,El parásito más grande de la política :pulgar_hacia_abajo: :pulgar_hacia_abajo:,el parasito mas grande de la politica,Lenguaje Ofensivo,1,Insulto Directo,Funcionarios Públicos,NO,NO,SÍ,40,8,2,0,0,1
1579,X,2026-05-24,USER_1579,"🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼🖕🏼va ahí está mi mano, ahh perdón mi dedo, pendejo, el señor ya es Salvadoreño, te guste o no.",":dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: :dedo_corazón_hacia_arriba: va ahí está mi mano, ahh perdón mi dedo, pendejo, el señor ya es Salvadoreño, te guste o no.",va ahi esta mi mano ahh perdon mi dedo pendejo el senor ya es salvadoreno te guste o no,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,SÍ,136,19,22,0,0,2
1580,X,2026-05-24,USER_1580,No tiene los huevos para irse ... este cerote prefiere seguir lactando del erario salvadoreño,No tiene los huevos para irse ... este cerote prefiere seguir lactando del erario salvadoreño,no tiene los huevos para irse este cerote prefiere seguir lactando del erario salvadoreno,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,93,15,0,0,0,1
1581,X,2026-05-24,USER_1581,"Qué se vaya esa maldita lacra, comiendo de los impuestos de los qué trabajamos honestamente.","Qué se vaya esa maldita lacra, comiendo de los impuestos de los qué trabajamos honestamente.",que se vaya esa maldita lacra comiendo de los impuestos de los que trabajamos honestamente,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,92,15,0,0,0,1
1582,X,2026-05-24,USER_1582,Crees que se va ir? si aquí lo tienen bien pagado por pasar lamiendo huevos del gobierno,Crees que se va ir? si aquí lo tienen bien pagado por pasar lamiendo huevos del gobierno,crees que se va ir si aqui lo tienen bien pagado por pasar lamiendo huevos del gobierno,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,SÍ,88,17,0,0,0,0
1583,X,2026-05-24,USER_1583,A la mierda con esa 💩💩💩HDP mal parido.,A la mierda con esa :caca_con_ojos: :caca_con_ojos: :caca_con_ojos: HDP mal parido.,a la mierda con esa hdp mal parido,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,38,8,3,0,0,3
1584,X,2026-05-24,USER_1584,"A la Mierdaaaa mi perrro, esw lamebotasdel estado sin cabida","A la Mierdaaaa mi perrro, esw lamebotasdel estado sin cabida",a la mierdaaaa mi perrro esw lamebotasdel estado sin cabida,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,60,10,0,0,0,1
1585,X,2026-05-24,USER_1585,Gracias por confirmar que sos un parásito de un gobierno fascista asesino de Bukele. Al igual que @Macarena_Olona no saben hacer absolutamente nada más que chupar de un Estado pobre para lavarle la cara a un criminal.,Gracias por confirmar que sos un parásito de un gobierno fascista asesino de Bukele. Al igual que @usuario no saben hacer absolutamente nada más que chupar de un Estado pobre para lavarle la cara a un criminal.,gracias por confirmar que sos un parasito de un gobierno fascista asesino de bukele al igual que usuario no saben hacer absolutamente nada mas que chupar de un estado pobre para lavarle la cara a un criminal,Lenguaje Ofensivo,1,Insulto Directo,Funcionarios Públicos,NO,NO,SÍ,217,37,0,1,0,2
1586,X,2026-05-24,USER_1586,"Les están viendo la cara de pendejos, cómo va a valer un millón de dólares cada escuela. Se están robando el dinero en frente de nuestras narices"". Si te gusta mi contenido, sígueme 👍","Les están viendo la cara de pendejos, cómo va a valer un millón de dólares cada escuela. Se están robando el dinero en frente de nuestras narices"". Si te gusta mi contenido, sígueme :pulgar_hacia_arriba:",les estan viendo la cara de pendejos como va a valer un millon de dolares cada escuela se estan robando el dinero en frente de nuestras narices si te gusta mi contenido sigueme,Lenguaje Ofensivo,1,Insulto Directo,,NO,NO,SÍ,183,34,1,0,0,1
1587,X,2026-05-24,USER_1587,"Éste viejo loco, como que cuesta $50,000 en una casa está pendejo si ahorita me cuesta mi casa es un cantón 500 me hace $500,000 de dos plantas, cómo la ves","Éste viejo loco, como que cuesta $50,000 en una casa está pendejo si ahorita me cuesta mi casa es un cantón 500 me hace $500,000 de dos plantas, cómo la ves",este viejo loco como que cuesta en una casa esta pendejo si ahorita me cuesta mi casa es un canton me hace de dos plantas como la ves,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,SÍ,156,31,0,0,0,1
1588,X,2026-05-24,USER_1588,"A la Milena, le faltó cerrar su alocución con un ""me la pelan"".","A la Milena, le faltó cerrar su alocución con un ""me la pelan"".",a la milena le falto cerrar su alocucion con un me la pelan,Lenguaje Ofensivo,1,Palabras Obscenas,Persona Individual,SÍ,SÍ,SÍ,63,13,0,0,0,1
1589,X,2026-05-30,USER_1589,"Así mismito me imagino al ilustre Acisclo, dandoselas de gran culo, que anduvo jalando sillas en el MacArthur Park. 😹","Así mismito me imagino al ilustre Acisclo, dandoselas de gran culo, que anduvo jalando sillas en el MacArthur Park. :gato_llorando_de_risa:",asi mismito me imagino al ilustre acisclo dandoselas de gran culo que anduvo jalando sillas en el macarthur park,Lenguaje Ofensivo,1,Tono Agresivo,Persona Individual,SÍ,SÍ,NO,117,20,1,0,0,1
1590,X,2026-05-30,USER_1590,Se pasan 🤣 Dientes mierda que tiene así a de tener el cerebro el culero puto chacalin hijueputa,Se pasan :cara_revolviéndose_de_la_risa: Dientes mierda que tiene así a de tener el cerebro el culero puto chacalin hijueputa,se pasan dientes mierda que tiene asi a de tener el cerebro el culero puto chacalin hijueputa,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,NO,NO,NO,95,18,1,0,0,5
1591,X,2026-05-30,USER_1591,Por eso lo mandaron a La mierda de la compañia donde trabajaba y Despues le andaba pidiendo trabajo a pimentel.,Por eso lo mandaron a La mierda de la compañia donde trabajaba y Despues le andaba pidiendo trabajo a pimentel.,por eso lo mandaron a la mierda de la compania donde trabajaba y despues le andaba pidiendo trabajo a pimentel,Lenguaje Ofensivo,1,Palabras Obscenas,Persona Individual,SÍ,NO,NO,111,20,0,0,0,1
1592,X,2026-05-30,USER_1592,¡ unfffa! Hoy si se pelo carecuche @trukini0404 @funess26 @jeanhj98,¡ unfffa! Hoy si se pelo carecuche @usuario @usuario @usuario,unfffa hoy si se pelo carecuche usuario usuario usuario,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,NO,NO,67,10,0,3,0,0
